"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","GDEXPRD","TOT","PC_GDP","A","2005",1.09577085343759,
"ESP","GDEXPRD","TOT","PC_GDP","A","2006",1.17217486760571,
"ESP","GDEXPRD","TOT","PC_GDP","A","2007",1.23448225261309,
"ESP","GDEXPRD","TOT","PC_GDP","A","2008",1.31708482387227,
"ESP","GDEXPRD","TOT","PC_GDP","A","2009",1.3513638773199,
"ESP","GDEXPRD","TOT","PC_GDP","A","2010",1.34964192307799,
"ESP","GDEXPRD","TOT","PC_GDP","A","2011",1.3251235364294,
"ESP","GDEXPRD","TOT","PC_GDP","A","2012",1.2841083853052,
"ESP","GDEXPRD","TOT","PC_GDP","A","2013",1.26172319232947,
"ESP","GDEXPRD","TOT","PC_GDP","A","2014",1.23139156788582,
"SWE","GDEXPRD","TOT","MLN_USD","A","1981",4282.53065462446,
"SWE","GDEXPRD","TOT","MLN_USD","A","1983",4920.62396916115,
"SWE","GDEXPRD","TOT","MLN_USD","A","1985",5903.06395199644,
"SWE","GDEXPRD","TOT","MLN_USD","A","1987",6481.6869577455,
"SWE","GDEXPRD","TOT","MLN_USD","A","1989",6690.29235514032,
"SWE","GDEXPRD","TOT","MLN_USD","A","1991",6499.93159076529,
"SWE","GDEXPRD","TOT","MLN_USD","A","1993",7388.11698679357,
"SWE","GDEXPRD","TOT","MLN_USD","A","1995",8358.33904191914,
"SWE","GDEXPRD","TOT","MLN_USD","A","1997",9248.94477487669,
"SWE","GDEXPRD","TOT","MLN_USD","A","1999",10386.8722773124,
"SWE","GDEXPRD","TOT","MLN_USD","A","2001",12638.3634424022,
"SWE","GDEXPRD","TOT","MLN_USD","A","2003",12197.6466166653,
"SWE","GDEXPRD","TOT","MLN_USD","A","2004",11939.4339837193,
"SWE","GDEXPRD","TOT","MLN_USD","A","2005",12260.2135206155,
"SWE","GDEXPRD","TOT","MLN_USD","A","2006",13264.4235523014,
"SWE","GDEXPRD","TOT","MLN_USD","A","2007",12761.0602792944,
"SWE","GDEXPRD","TOT","MLN_USD","A","2008",13619.8931874748,
"SWE","GDEXPRD","TOT","MLN_USD","A","2009",12745.2719480951,
"SWE","GDEXPRD","TOT","MLN_USD","A","2010",12594.0704638315,
"SWE","GDEXPRD","TOT","MLN_USD","A","2011",13062.589667074,
"SWE","GDEXPRD","TOT","MLN_USD","A","2012",13154.1049201529,
"SWE","GDEXPRD","TOT","MLN_USD","A","2013",13417.6316551386,
"SWE","GDEXPRD","TOT","MLN_USD","A","2014",13119.1182636363,
"SWE","GDEXPRD","TOT","PC_GDP","A","1981",2.05751240489489,
"SWE","GDEXPRD","TOT","PC_GDP","A","1983",2.29137383417969,
"SWE","GDEXPRD","TOT","PC_GDP","A","1985",2.58154669848465,
"SWE","GDEXPRD","TOT","PC_GDP","A","1987",2.67073114071021,
"SWE","GDEXPRD","TOT","PC_GDP","A","1989",2.61838788094764,
"SWE","GDEXPRD","TOT","PC_GDP","A","1991",2.55410124579403,
"SWE","GDEXPRD","TOT","PC_GDP","A","1993",2.99908636455706,
"SWE","GDEXPRD","TOT","PC_GDP","A","1995",3.13358413474046,
"SWE","GDEXPRD","TOT","PC_GDP","A","1997",3.31935490959316,
"SWE","GDEXPRD","TOT","PC_GDP","A","1999",3.42156930082535,
"SWE","GDEXPRD","TOT","PC_GDP","A","2001",3.91382215025905,
"SWE","GDEXPRD","TOT","PC_GDP","A","2003",3.61437728342607,
"SWE","GDEXPRD","TOT","PC_GDP","A","2004",3.3913404619775,
"SWE","GDEXPRD","TOT","PC_GDP","A","2005",3.38699957899835,
"SWE","GDEXPRD","TOT","PC_GDP","A","2006",3.50032249883111,
"SWE","GDEXPRD","TOT","PC_GDP","A","2007",3.25660521684062,
"SWE","GDEXPRD","TOT","PC_GDP","A","2008",3.49524840454847,
"SWE","GDEXPRD","TOT","PC_GDP","A","2009",3.4496484577053,
"SWE","GDEXPRD","TOT","PC_GDP","A","2010",3.21611343655699,
"SWE","GDEXPRD","TOT","PC_GDP","A","2011",3.24918632918164,
"SWE","GDEXPRD","TOT","PC_GDP","A","2012",3.28134498480243,
"SWE","GDEXPRD","TOT","PC_GDP","A","2013",3.30604797091919,
"SWE","GDEXPRD","TOT","PC_GDP","A","2014",3.16083996754631,
"CHE","GDEXPRD","TOT","MLN_USD","A","1981",4786.5604467795,
"CHE","GDEXPRD","TOT","MLN_USD","A","1983",4789.85572507634,
"CHE","GDEXPRD","TOT","MLN_USD","A","1986",6614.66771034682,
"CHE","GDEXPRD","TOT","MLN_USD","A","1989",7192.73075710271,
"CHE","GDEXPRD","TOT","MLN_USD","A","1992",7004.02672116657,
"CHE","GDEXPRD","TOT","MLN_USD","A","1996",7364.90499259025,
"CHE","GDEXPRD","TOT","MLN_USD","A","2000",7777.06234625416,
"CHE","GDEXPRD","TOT","MLN_USD","A","2004",9352.67969230595,
"CHE","GDEXPRD","TOT","MLN_USD","A","2008",10882.3156187973,
"CHE","GDEXPRD","TOT","MLN_USD","A","2012",12273.3783870771,
"CHE","GDEXPRD","TOT","PC_GDP","A","1981",1.97846071064511,
"CHE","GDEXPRD","TOT","PC_GDP","A","1983",1.99335177192485,
"CHE","GDEXPRD","TOT","PC_GDP","A","1986",2.53064171320648,
"CHE","GDEXPRD","TOT","PC_GDP","A","1989",2.51400519453404,
"CHE","GDEXPRD","TOT","PC_GDP","A","1992",2.3841486082671,
"CHE","GDEXPRD","TOT","PC_GDP","A","1996",2.45207820677074,
"CHE","GDEXPRD","TOT","PC_GDP","A","2000",2.32682864449229,
"CHE","GDEXPRD","TOT","PC_GDP","A","2004",2.67691607363561,
"CHE","GDEXPRD","TOT","PC_GDP","A","2008",2.72857911867956,
"CHE","GDEXPRD","TOT","PC_GDP","A","2012",2.96661696926356,
"TUR","GDEXPRD","TOT","MLN_USD","A","1990",1346.89372443889,
"TUR","GDEXPRD","TOT","MLN_USD","A","1991",2213.52838011885,
"TUR","GDEXPRD","TOT","MLN_USD","A","1992",2174.89129703594,
"TUR","GDEXPRD","TOT","MLN_USD","A","1993",2123.82646761495,
"TUR","GDEXPRD","TOT","MLN_USD","A","1994",1640.01594005987,
"TUR","GDEXPRD","TOT","MLN_USD","A","1995",1847.76161693215,
"TUR","GDEXPRD","TOT","MLN_USD","A","1996",2348.72678166292,
"TUR","GDEXPRD","TOT","MLN_USD","A","1997",2749.80423951701,
"TUR","GDEXPRD","TOT","MLN_USD","A","1998",2875.00932287706,
"TUR","GDEXPRD","TOT","MLN_USD","A","1999",3502.5925159551,
"TUR","GDEXPRD","TOT","MLN_USD","A","2000",3831.18541330353,
"TUR","GDEXPRD","TOT","MLN_USD","A","2001",4055.56142411809,
"TUR","GDEXPRD","TOT","MLN_USD","A","2002",4210.68693819864,
"TUR","GDEXPRD","TOT","MLN_USD","A","2003",4071.44993361531,
"TUR","GDEXPRD","TOT","MLN_USD","A","2004",4777.06661813646,
"TUR","GDEXPRD","TOT","MLN_USD","A","2005",5905.06883072886,
"TUR","GDEXPRD","TOT","MLN_USD","A","2006",6195.9478057459,
"TUR","GDEXPRD","TOT","MLN_USD","A","2007",8075.28899590441,
"TUR","GDEXPRD","TOT","MLN_USD","A","2008",8159.65299801047,
"TUR","GDEXPRD","TOT","MLN_USD","A","2009",9092.16048242179,
"TUR","GDEXPRD","TOT","MLN_USD","A","2010",9859.31724898255,
"TUR","GDEXPRD","TOT","MLN_USD","A","2011",10928.8958474411,
"TUR","GDEXPRD","TOT","MLN_USD","A","2012",11972.1300231939,
"TUR","GDEXPRD","TOT","MLN_USD","A","2013",12782.7689055559,
"TUR","GDEXPRD","TOT","MLN_USD","A","2014",14023.4820626381,
"TUR","GDEXPRD","TOT","PC_GDP","A","1990",0.24143716448399,
"TUR","GDEXPRD","TOT","PC_GDP","A","1991",0.39314305192227,
"TUR","GDEXPRD","TOT","PC_GDP","A","1992",0.36446984383728,
"TUR","GDEXPRD","TOT","PC_GDP","A","1993",0.32942031473137,
"TUR","GDEXPRD","TOT","PC_GDP","A","1994",0.26905675306125,
"TUR","GDEXPRD","TOT","PC_GDP","A","1995",0.28280205504175,
"TUR","GDEXPRD","TOT","PC_GDP","A","1996",0.3359415732873,
"TUR","GDEXPRD","TOT","PC_GDP","A","1997",0.36577012105175,
"TUR","GDEXPRD","TOT","PC_GDP","A","1998",0.37095507471549,
"TUR","GDEXPRD","TOT","PC_GDP","A","1999",0.46766920071559,
"TUR","GDEXPRD","TOT","PC_GDP","A","2000",0.4790876327546,
"TUR","GDEXPRD","TOT","PC_GDP","A","2001",0.53778595814734,
"TUR","GDEXPRD","TOT","PC_GDP","A","2002",0.52593831511579,
"TUR","GDEXPRD","TOT","PC_GDP","A","2003",0.48310982153433,
"TUR","GDEXPRD","TOT","PC_GDP","A","2004",0.5183085999857,
"TUR","GDEXPRD","TOT","PC_GDP","A","2005",0.59103924284441,
"TUR","GDEXPRD","TOT","PC_GDP","A","2006",0.58016008995792,
"TUR","GDEXPRD","TOT","PC_GDP","A","2007",0.72240682937382,
"TUR","GDEXPRD","TOT","PC_GDP","A","2008",0.72517620432128,
"TUR","GDEXPRD","TOT","PC_GDP","A","2009",0.84902417342021,
"TUR","GDEXPRD","TOT","PC_GDP","A","2010",0.8434287494681,
"TUR","GDEXPRD","TOT","PC_GDP","A","2011",0.85952348439144,
"TUR","GDEXPRD","TOT","PC_GDP","A","2012",0.92195633229222,
"TUR","GDEXPRD","TOT","PC_GDP","A","2013",0.94477276861017,
"TUR","GDEXPRD","TOT","PC_GDP","A","2014",1.00712466306302,
"GBR","GDEXPRD","TOT","MLN_USD","A","1981",25132.1627201841,
"GBR","GDEXPRD","TOT","MLN_USD","A","1983",24629.8019348042,
"GBR","GDEXPRD","TOT","MLN_USD","A","1985",26541.6317195334,
"GBR","GDEXPRD","TOT","MLN_USD","A","1986",27565.8755488376,
"GBR","GDEXPRD","TOT","MLN_USD","A","1987",28000.9538156642,
"GBR","GDEXPRD","TOT","MLN_USD","A","1988",28762.7930635613,
"GBR","GDEXPRD","TOT","MLN_USD","A","1989",29377.073605062,
"GBR","GDEXPRD","TOT","MLN_USD","A","1990",29445.0365585558,
"GBR","GDEXPRD","TOT","MLN_USD","A","1991",27950.726732184,
"GBR","GDEXPRD","TOT","MLN_USD","A","1992",27586.5537113414,
"GBR","GDEXPRD","TOT","MLN_USD","A","1993",28680.7967881205,
"GBR","GDEXPRD","TOT","MLN_USD","A","1994",29398.4973372017,
"GBR","GDEXPRD","TOT","MLN_USD","A","1995",29370.2398115485,
"GBR","GDEXPRD","TOT","MLN_USD","A","1996",28844.4227656066,
"GBR","GDEXPRD","TOT","MLN_USD","A","1997",28821.2837520785,
"GBR","GDEXPRD","TOT","MLN_USD","A","1998",29906.1870644385,
"GBR","GDEXPRD","TOT","MLN_USD","A","1999",32400.3988501125,
"GBR","GDEXPRD","TOT","MLN_USD","A","2000",33144.4961406823,
"GBR","GDEXPRD","TOT","MLN_USD","A","2001",33850.8556324765,
"GBR","GDEXPRD","TOT","MLN_USD","A","2002",34723.1562509742,
"GBR","GDEXPRD","TOT","MLN_USD","A","2003",34978.6195669315,
"GBR","GDEXPRD","TOT","MLN_USD","A","2004",34590.281119808,
"GBR","GDEXPRD","TOT","MLN_USD","A","2005",35988.8226415856,
"GBR","GDEXPRD","TOT","MLN_USD","A","2006",37398.1939156951,
"GBR","GDEXPRD","TOT","MLN_USD","A","2007",39168.8596282725,
"GBR","GDEXPRD","TOT","MLN_USD","A","2008",39061.3630196297,
"GBR","GDEXPRD","TOT","MLN_USD","A","2009",38609.0639053959,
"GBR","GDEXPRD","TOT","MLN_USD","A","2010",38165.6063395374,
"GBR","GDEXPRD","TOT","MLN_USD","A","2011",38825.1335753618,
"GBR","GDEXPRD","TOT","MLN_USD","A","2012",37682.6083539874,
"GBR","GDEXPRD","TOT","MLN_USD","A","2013",39506.4262841244,
"GBR","GDEXPRD","TOT","MLN_USD","A","2014",41503.2815018511,
"GBR","GDEXPRD","TOT","PC_GDP","A","1981",2.23851199435123,
"GBR","GDEXPRD","TOT","PC_GDP","A","1983",2.06250135448497,
"GBR","GDEXPRD","TOT","PC_GDP","A","1985",2.08760108170208,
"GBR","GDEXPRD","TOT","PC_GDP","A","1986",2.10157660896247,
"GBR","GDEXPRD","TOT","PC_GDP","A","1987",2.02230434353514,
"GBR","GDEXPRD","TOT","PC_GDP","A","1988",1.96122117532555,
"GBR","GDEXPRD","TOT","PC_GDP","A","1989",1.95388623718474,
"GBR","GDEXPRD","TOT","PC_GDP","A","1990",1.94762479433076,
"GBR","GDEXPRD","TOT","PC_GDP","A","1991",1.87232046125877,
"GBR","GDEXPRD","TOT","PC_GDP","A","1992",1.83971316779981,
"GBR","GDEXPRD","TOT","PC_GDP","A","1993",1.863581515089,
"GBR","GDEXPRD","TOT","PC_GDP","A","1994",1.83632225615811,
"GBR","GDEXPRD","TOT","PC_GDP","A","1995",1.7894326120858,
"GBR","GDEXPRD","TOT","PC_GDP","A","1996",1.7117305361695,
"GBR","GDEXPRD","TOT","PC_GDP","A","1997",1.65894726357347,
"GBR","GDEXPRD","TOT","PC_GDP","A","1998",1.6651701390962,
"GBR","GDEXPRD","TOT","PC_GDP","A","1999",1.74958715153193,
"GBR","GDEXPRD","TOT","PC_GDP","A","2000",1.7242654500724,
"GBR","GDEXPRD","TOT","PC_GDP","A","2001",1.71374642813296,
"GBR","GDEXPRD","TOT","PC_GDP","A","2002",1.71513388584268,
"GBR","GDEXPRD","TOT","PC_GDP","A","2003",1.67196452744006,
"GBR","GDEXPRD","TOT","PC_GDP","A","2004",1.61325687770047,
"GBR","GDEXPRD","TOT","PC_GDP","A","2005",1.62965323680227,
"GBR","GDEXPRD","TOT","PC_GDP","A","2006",1.64956420355178,
"GBR","GDEXPRD","TOT","PC_GDP","A","2007",1.68411316516571,
"GBR","GDEXPRD","TOT","PC_GDP","A","2008",1.6873691511631,
"GBR","GDEXPRD","TOT","PC_GDP","A","2009",1.74080433350138,
"GBR","GDEXPRD","TOT","PC_GDP","A","2010",1.69470823143998,
"GBR","GDEXPRD","TOT","PC_GDP","A","2011",1.69064761528392,
"GBR","GDEXPRD","TOT","PC_GDP","A","2012",1.62177451172913,
"GBR","GDEXPRD","TOT","PC_GDP","A","2013",1.66431981574098,
"GBR","GDEXPRD","TOT","PC_GDP","A","2014",1.69994618194465,
"USA","GDEXPRD","TOT","MLN_USD","A","1981",151767.41712154,
"USA","GDEXPRD","TOT","MLN_USD","A","1982",159434.189580583,
"USA","GDEXPRD","TOT","MLN_USD","A","1983",170833.68088842,
"USA","GDEXPRD","TOT","MLN_USD","A","1984",187739.377383268,
"USA","GDEXPRD","TOT","MLN_USD","A","1985",203747.841059501,
"USA","GDEXPRD","TOT","MLN_USD","A","1986",208979.614078212,
"USA","GDEXPRD","TOT","MLN_USD","A","1987",214099.221618005,
"USA","GDEXPRD","TOT","MLN_USD","A","1988",219163.645008338,
"USA","GDEXPRD","TOT","MLN_USD","A","1989",223574.076001391,
"USA","GDEXPRD","TOT","MLN_USD","A","1990",231004.871436196,
"USA","GDEXPRD","TOT","MLN_USD","A","1991",236765.761799778,
"USA","GDEXPRD","TOT","MLN_USD","A","1992",237867.385924966,
"USA","GDEXPRD","TOT","MLN_USD","A","1993",232776.21647117,
"USA","GDEXPRD","TOT","MLN_USD","A","1994",232680.483352332,
"USA","GDEXPRD","TOT","MLN_USD","A","1995",247364.122170093,
"USA","GDEXPRD","TOT","MLN_USD","A","1996",261029.427705792,
"USA","GDEXPRD","TOT","MLN_USD","A","1997",275991.544813583,
"USA","GDEXPRD","TOT","MLN_USD","A","1998",291287.672833044,
"USA","GDEXPRD","TOT","MLN_USD","A","1999",310429.640979936,
"USA","GDEXPRD","TOT","MLN_USD","A","2000",333146.143274585,
"USA","GDEXPRD","TOT","MLN_USD","A","2001",338685.071595332,
"USA","GDEXPRD","TOT","MLN_USD","A","2002",333151.403364361,
"USA","GDEXPRD","TOT","MLN_USD","A","2003",342930.81384392,
"USA","GDEXPRD","TOT","MLN_USD","A","2004",347142.184113217,
"USA","GDEXPRD","TOT","MLN_USD","A","2005",361065.975355848,
"USA","GDEXPRD","TOT","MLN_USD","A","2006",377206.793125365,
"USA","GDEXPRD","TOT","MLN_USD","A","2007",395493.316049823,
"USA","GDEXPRD","TOT","MLN_USD","A","2008",415342.270161634,
"USA","GDEXPRD","TOT","MLN_USD","A","2009",411368.639284228,
"USA","GDEXPRD","TOT","MLN_USD","A","2010",410093,
"USA","GDEXPRD","TOT","MLN_USD","A","2011",420072.073731924,
"USA","GDEXPRD","TOT","MLN_USD","A","2012",419528.797711391,
"USA","GDEXPRD","TOT","MLN_USD","A","2013",432583.171548475,
"USA","GDEXPRD","TOT","PC_GDP","A","1981",2.26566844018053,
"USA","GDEXPRD","TOT","PC_GDP","A","1982",2.42648986298904,
"USA","GDEXPRD","TOT","PC_GDP","A","1983",2.48487242665029,
"USA","GDEXPRD","TOT","PC_GDP","A","1984",2.5459617576117,
"USA","GDEXPRD","TOT","PC_GDP","A","1985",2.65069876323228,
"USA","GDEXPRD","TOT","PC_GDP","A","1986",2.62652899971729,
"USA","GDEXPRD","TOT","PC_GDP","A","1987",2.60083951877036,
"USA","GDEXPRD","TOT","PC_GDP","A","1988",2.55495178234623,
"USA","GDEXPRD","TOT","PC_GDP","A","1989",2.51384475933791,
"USA","GDEXPRD","TOT","PC_GDP","A","1990",2.54848109775155,
"USA","GDEXPRD","TOT","PC_GDP","A","1991",2.6139726713667,
"USA","GDEXPRD","TOT","PC_GDP","A","1992",2.53597114722289,
"USA","GDEXPRD","TOT","PC_GDP","A","1993",2.41537015316023,
"USA","GDEXPRD","TOT","PC_GDP","A","1994",2.32067616321751,
"USA","GDEXPRD","TOT","PC_GDP","A","1995",2.40182086496596,
"USA","GDEXPRD","TOT","PC_GDP","A","1996",2.44181779582272,
"USA","GDEXPRD","TOT","PC_GDP","A","1997",2.47091152168692,
"USA","GDEXPRD","TOT","PC_GDP","A","1998",2.49675217797713,
"USA","GDEXPRD","TOT","PC_GDP","A","1999",2.54174057493595,
"USA","GDEXPRD","TOT","PC_GDP","A","2000",2.62050356162247,
"USA","GDEXPRD","TOT","PC_GDP","A","2001",2.63832275887832,
"USA","GDEXPRD","TOT","PC_GDP","A","2002",2.54967563694294,
"USA","GDEXPRD","TOT","PC_GDP","A","2003",2.55286616678265,
"USA","GDEXPRD","TOT","PC_GDP","A","2004",2.48995350522626,
"USA","GDEXPRD","TOT","PC_GDP","A","2005",2.50599409213237,
"USA","GDEXPRD","TOT","PC_GDP","A","2006",2.55002061217585,
"USA","GDEXPRD","TOT","PC_GDP","A","2007",2.62692076433755,
"USA","GDEXPRD","TOT","PC_GDP","A","2008",2.76682903285113,
"USA","GDEXPRD","TOT","PC_GDP","A","2009",2.81858905969516,
"USA","GDEXPRD","TOT","PC_GDP","A","2010",2.74046247981539,
"USA","GDEXPRD","TOT","PC_GDP","A","2011",2.76290143412206,
"USA","GDEXPRD","TOT","PC_GDP","A","2012",2.69929509251689,
"USA","GDEXPRD","TOT","PC_GDP","A","2013",2.74243907499992,
"ARG","GDEXPRD","TOT","MLN_USD","A","1996",1733.2463036871,
"ARG","GDEXPRD","TOT","MLN_USD","A","1997",1883.37306440241,
"ARG","GDEXPRD","TOT","MLN_USD","A","1998",1916.60264814805,
"ARG","GDEXPRD","TOT","MLN_USD","A","1999",2039.99707912457,
"ARG","GDEXPRD","TOT","MLN_USD","A","2000",1958.5540172249,
"ARG","GDEXPRD","TOT","MLN_USD","A","2001",1810.98124080056,
"ARG","GDEXPRD","TOT","MLN_USD","A","2002",1484.31942170405,
"ARG","GDEXPRD","TOT","MLN_USD","A","2003",1699.38952950956,
"ARG","GDEXPRD","TOT","MLN_USD","A","2004",1977.0140257201,
"ARG","GDEXPRD","TOT","MLN_USD","A","2005",2236.97714009358,
"ARG","GDEXPRD","TOT","MLN_USD","A","2006",2562.93646829632,
"ARG","GDEXPRD","TOT","MLN_USD","A","2007",2776.51076568452,
"ARG","GDEXPRD","TOT","MLN_USD","A","2008",3001.89414693809,
"ARG","GDEXPRD","TOT","MLN_USD","A","2009",3442.33462842746,
"ARG","GDEXPRD","TOT","MLN_USD","A","2010",4038.31922490306,
"ARG","GDEXPRD","TOT","MLN_USD","A","2011",4537.53991020782,
"ARG","GDEXPRD","TOT","MLN_USD","A","2012",5194.44047480973,
"ARG","GDEXPRD","TOT","MLN_USD","A","2013",5365.01881600474,
"ARG","GDEXPRD","TOT","MLN_USD","A","2014",5417.52938739295,
"ARG","GDEXPRD","TOT","PC_GDP","A","1996",0.3485882223013,
"ARG","GDEXPRD","TOT","PC_GDP","A","1997",0.35036850133288,
"ARG","GDEXPRD","TOT","PC_GDP","A","1998",0.34333134154991,
"ARG","GDEXPRD","TOT","PC_GDP","A","1999",0.37824126931814,
"ARG","GDEXPRD","TOT","PC_GDP","A","2000",0.36602688266714,
"ARG","GDEXPRD","TOT","PC_GDP","A","2001",0.35405837354726,
"ARG","GDEXPRD","TOT","PC_GDP","A","2002",0.32567137065984,
"ARG","GDEXPRD","TOT","PC_GDP","A","2003",0.34258705782226,
"ARG","GDEXPRD","TOT","PC_GDP","A","2004",0.36554617746084,
"ARG","GDEXPRD","TOT","PC_GDP","A","2005",0.37867509217459,
"ARG","GDEXPRD","TOT","PC_GDP","A","2006",0.40032520356694,
"ARG","GDEXPRD","TOT","PC_GDP","A","2007",0.40168827869398,
"ARG","GDEXPRD","TOT","PC_GDP","A","2008",0.42133938556642,
"ARG","GDEXPRD","TOT","PC_GDP","A","2009",0.48291708460591,
"ARG","GDEXPRD","TOT","PC_GDP","A","2010",0.5176045701796,
"ARG","GDEXPRD","TOT","PC_GDP","A","2011",0.53659042140182,
"ARG","GDEXPRD","TOT","PC_GDP","A","2012",0.60938690300817,
"ARG","GDEXPRD","TOT","PC_GDP","A","2013",0.61174727628685,
"ARG","GDEXPRD","TOT","PC_GDP","A","2014",0.61487861437892,
"CHL","GDEXPRD","TOT","MLN_USD","A","2007",891.892482393363,
"CHL","GDEXPRD","TOT","MLN_USD","A","2008",1112.5942839007,
"CHL","GDEXPRD","TOT","MLN_USD","A","2009",1036.21399628751,
"CHL","GDEXPRD","TOT","MLN_USD","A","2010",1027.7745219997,
"CHL","GDEXPRD","TOT","MLN_USD","A","2011",1161.55089292661,
"CHL","GDEXPRD","TOT","MLN_USD","A","2012",1264.29509007583,
"CHL","GDEXPRD","TOT","MLN_USD","A","2013",1407.34578970327,
"CHL","GDEXPRD","TOT","MLN_USD","A","2014",1388.82242294269,
"CHL","GDEXPRD","TOT","PC_GDP","A","2007",0.31050381396403,
"CHL","GDEXPRD","TOT","PC_GDP","A","2008",0.37499256665826,
"CHL","GDEXPRD","TOT","PC_GDP","A","2009",0.35290673190418,
"CHL","GDEXPRD","TOT","PC_GDP","A","2010",0.33098836593975,
"CHL","GDEXPRD","TOT","PC_GDP","A","2011",0.35343110465398,
"CHL","GDEXPRD","TOT","PC_GDP","A","2012",0.36478672540519,
"CHL","GDEXPRD","TOT","PC_GDP","A","2013",0.39053125456065,
"CHL","GDEXPRD","TOT","PC_GDP","A","2014",0.37829284554161,
"CHN","GDEXPRD","TOT","MLN_USD","A","1991",13500.442962931,
"CHN","GDEXPRD","TOT","MLN_USD","A","1992",15496.6726880701,
"CHN","GDEXPRD","TOT","MLN_USD","A","1993",16849.0886527022,
"CHN","GDEXPRD","TOT","MLN_USD","A","1994",17250.0142531033,
"CHN","GDEXPRD","TOT","MLN_USD","A","1995",17278.649367442,
"CHN","GDEXPRD","TOT","MLN_USD","A","1996",18817.7584453571,
"CHN","GDEXPRD","TOT","MLN_USD","A","1997",23314.5886993982,
"CHN","GDEXPRD","TOT","MLN_USD","A","1998",25467.7099658958,
"CHN","GDEXPRD","TOT","MLN_USD","A","1999",31778.1647644194,
"CHN","GDEXPRD","TOT","MLN_USD","A","2000",41090.5449365155,
"CHN","GDEXPRD","TOT","MLN_USD","A","2001",46602.6051495568,
"CHN","GDEXPRD","TOT","MLN_USD","A","2002",57219.3862426,
"CHN","GDEXPRD","TOT","MLN_USD","A","2003",66700.0064775325,
"CHN","GDEXPRD","TOT","MLN_USD","A","2004",79685.1815144322,
"CHN","GDEXPRD","TOT","MLN_USD","A","2005",95543.690124324,
"CHN","GDEXPRD","TOT","MLN_USD","A","2006",112713.881146576,
"CHN","GDEXPRD","TOT","MLN_USD","A","2007",129145.713793008,
"CHN","GDEXPRD","TOT","MLN_USD","A","2008",149034.405830863,
"CHN","GDEXPRD","TOT","MLN_USD","A","2009",187533.589031789,
"CHN","GDEXPRD","TOT","MLN_USD","A","2010",213460.101002307,
"CHN","GDEXPRD","TOT","MLN_USD","A","2011",242801.444388575,
"CHN","GDEXPRD","TOT","MLN_USD","A","2012",281108.112060214,
"CHN","GDEXPRD","TOT","MLN_USD","A","2013",316303.204925464,
"CHN","GDEXPRD","TOT","MLN_USD","A","2014",344644.96874948,
"CHN","GDEXPRD","TOT","PC_GDP","A","1991",0.72827749994291,
"CHN","GDEXPRD","TOT","PC_GDP","A","1992",0.73159378313378,
"CHN","GDEXPRD","TOT","PC_GDP","A","1993",0.6981418353071,
"CHN","GDEXPRD","TOT","PC_GDP","A","1994",0.63199035897944,
"CHN","GDEXPRD","TOT","PC_GDP","A","1995",0.57040919486077,
"CHN","GDEXPRD","TOT","PC_GDP","A","1996",0.56513483568364,
"CHN","GDEXPRD","TOT","PC_GDP","A","1997",0.64102128302457,
"CHN","GDEXPRD","TOT","PC_GDP","A","1998",0.64926481762694,
"CHN","GDEXPRD","TOT","PC_GDP","A","1999",0.75276340343528,
"CHN","GDEXPRD","TOT","PC_GDP","A","2000",0.89767309471287,
"CHN","GDEXPRD","TOT","PC_GDP","A","2001",0.94538516229197,
"CHN","GDEXPRD","TOT","PC_GDP","A","2002",1.06411464273318,
"CHN","GDEXPRD","TOT","PC_GDP","A","2003",1.12740051228503,
"CHN","GDEXPRD","TOT","PC_GDP","A","2004",1.22349335218251,
"CHN","GDEXPRD","TOT","PC_GDP","A","2005",1.31792816190576,
"CHN","GDEXPRD","TOT","PC_GDP","A","2006",1.37974065569342,
"CHN","GDEXPRD","TOT","PC_GDP","A","2007",1.38431844858992,
"CHN","GDEXPRD","TOT","PC_GDP","A","2008",1.45729977139823,
"CHN","GDEXPRD","TOT","PC_GDP","A","2009",1.67870851189656,
"CHN","GDEXPRD","TOT","PC_GDP","A","2010",1.72720127615552,
"CHN","GDEXPRD","TOT","PC_GDP","A","2011",1.79437875719313,
"CHN","GDEXPRD","TOT","PC_GDP","A","2012",1.92809675860623,
"CHN","GDEXPRD","TOT","PC_GDP","A","2013",2.01466327921259,
"CHN","GDEXPRD","TOT","PC_GDP","A","2014",2.04677164247482,
"EST","GDEXPRD","TOT","MLN_USD","A","1998",105.826677702169,
"EST","GDEXPRD","TOT","MLN_USD","A","1999",125.120703042842,
"EST","GDEXPRD","TOT","MLN_USD","A","2000",121.975440675755,
"EST","GDEXPRD","TOT","MLN_USD","A","2001",151.169157390555,
"EST","GDEXPRD","TOT","MLN_USD","A","2002",164.16669906904,
"EST","GDEXPRD","TOT","MLN_USD","A","2003",189.070923309143,
"EST","GDEXPRD","TOT","MLN_USD","A","2004",222.999441747744,
"EST","GDEXPRD","TOT","MLN_USD","A","2005",264.434922883494,
"EST","GDEXPRD","TOT","MLN_USD","A","2006",352.535798950223,
"EST","GDEXPRD","TOT","MLN_USD","A","2007",363.584489423661,
"EST","GDEXPRD","TOT","MLN_USD","A","2008",405.229262461254,
"EST","GDEXPRD","TOT","MLN_USD","A","2009",382.844622029239,
"EST","GDEXPRD","TOT","MLN_USD","A","2010",444.560160501239,
